,age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K,age_10
37296,21,4,9,4,4,1,3,2,0,5,0,3,39,0,2
37297,18,4,15,1,4,12,3,4,1,5,0,1,39,0,1
37299,57,4,8,2,6,3,1,2,1,5,0,4,0,0,5
37302,35,4,8,2,2,13,0,4,1,13,0,4,39,1,3
37310,61,4,3,8,2,6,0,4,1,5,0,4,26,0,6
37315,37,4,15,1,2,13,0,4,1,5,0,3,39,0,3
37357,55,0,11,15,6,0,4,4,0,5,0,3,33,0,5
37366,36,4,15,1,0,7,3,3,1,5,0,4,26,0,3
37377,37,4,8,2,2,3,0,4,1,5,0,4,39,0,3
37381,24,4,9,4,4,12,1,4,1,5,2,6,39,0,2
37398,44,4,4,9,3,3,1,4,1,5,0,4,39,0,4
37437,61,2,9,4,4,10,1,4,0,5,0,6,39,1,6
37546,37,4,15,1,2,3,0,4,1,5,0,4,39,0,3
37573,58,4,2,14,0,14,4,2,1,5,0,4,39,1,5
37585,32,6,11,15,4,3,3,4,1,5,0,6,39,0,3
37599,68,4,1,13,6,7,1,2,0,5,2,3,39,0,6
37605,49,4,11,15,2,4,0,4,1,5,0,4,39,0,4
37618,37,4,9,4,2,12,0,4,1,5,0,5,39,1,3
37645,64,0,9,4,2,0,0,4,1,5,0,4,39,1,6
37664,56,7,10,7,2,14,0,4,1,5,0,5,39,0,5
37674,24,4,7,3,2,8,0,4,1,5,0,4,39,0,2
37713,24,4,5,10,4,6,1,4,1,5,0,2,13,0,2
37717,55,0,9,4,2,0,0,4,1,11,0,2,39,1,5
37735,49,4,9,4,2,4,0,4,1,5,0,7,39,1,4
37772,32,6,11,15,2,4,0,4,1,5,0,4,39,0,3
37799,38,4,11,15,5,9,4,2,0,5,0,4,39,0,3
37814,19,4,11,15,4,14,3,4,1,5,0,4,39,0,1
37831,40,4,9,4,2,10,0,4,1,5,0,6,39,1,4
37841,49,6,11,15,0,7,4,2,0,5,0,4,39,0,4
37844,43,4,7,3,0,4,1,2,1,5,0,4,39,0,4
37848,29,4,15,1,4,14,1,4,1,5,0,4,39,0,2
37855,27,5,2,14,2,1,0,4,1,5,0,4,39,1,2
37867,21,4,11,15,4,8,3,4,0,5,0,3,39,0,2
37875,23,4,15,1,4,8,3,4,1,5,0,3,39,0,2
37904,60,4,15,1,3,1,4,2,0,5,0,4,39,0,6
37914,25,4,1,13,2,3,0,3,1,5,0,4,39,0,2
37931,27,7,9,4,4,10,1,2,0,5,0,6,39,0,2
37934,28,4,10,7,4,10,3,4,1,5,0,3,39,0,2
37959,30,4,9,4,2,10,0,4,1,5,0,4,39,0,3
38001,19,4,0,12,4,5,2,4,1,5,0,4,39,0,1
38005,28,4,7,3,2,7,0,4,1,5,0,4,39,0,2
38045,35,4,11,15,4,7,4,4,0,5,0,4,39,0,3
38094,41,4,11,15,4,8,4,4,0,5,0,4,33,0,4
38103,31,4,15,1,0,4,4,4,0,11,0,6,39,0,3
38170,22,4,7,3,4,1,2,4,0,5,0,4,39,0,2
38205,28,4,9,4,2,4,0,4,1,5,0,5,39,0,2
38231,24,4,15,1,0,8,1,4,0,5,0,3,39,0,2
38302,32,4,11,15,2,3,0,4,1,13,0,4,39,1,3
38307,56,5,11,15,2,4,0,4,1,5,0,4,39,1,5
38315,43,4,9,4,4,1,1,2,1,5,0,5,28,0,4
38327,43,4,9,4,2,13,0,4,1,13,0,4,39,1,4
38353,37,4,11,15,2,1,0,4,1,5,0,4,39,0,3
38403,40,4,11,15,2,10,0,4,1,5,0,4,39,1,4
38414,30,4,6,11,0,4,4,4,0,5,0,4,39,0,3
38416,42,2,12,5,4,10,1,4,1,5,0,4,39,0,4
38421,26,0,11,15,0,0,4,4,0,5,0,8,39,0,2
38428,32,4,7,3,2,6,0,4,1,11,0,6,39,0,3
38430,58,4,8,2,6,10,4,4,0,5,0,4,39,0,5
38458,36,4,3,8,2,8,0,4,1,5,0,4,26,0,3
38461,38,4,7,3,4,8,3,4,0,5,0,2,39,0,3
38467,22,4,15,1,4,1,3,4,0,5,0,3,39,0,2
38494,33,4,7,3,2,4,0,4,1,5,0,5,39,0,3
38504,32,2,12,5,2,10,0,4,1,5,0,5,39,1,3
38514,42,4,9,4,2,4,0,4,1,5,0,4,39,0,4
38542,27,2,9,4,4,10,1,4,0,5,0,4,39,0,2
38553,20,4,15,1,4,13,4,4,0,5,0,0,39,0,2
38554,37,6,0,12,2,3,0,4,1,5,0,3,39,0,3
38561,42,4,9,4,4,1,1,4,1,5,0,6,39,0,4
38566,26,4,11,15,4,6,1,4,1,5,0,4,39,0,2
38590,34,4,2,14,5,12,4,4,0,5,0,3,39,0,3
38591,47,4,3,8,6,7,4,4,1,5,0,4,26,0,4
38751,33,4,7,3,4,13,1,4,1,5,0,4,39,0,3
38763,21,4,15,1,4,8,3,4,0,5,0,1,39,0,2
38875,35,4,10,7,3,10,1,3,1,5,0,6,9,1,3
38896,33,7,11,15,4,14,2,4,1,5,0,4,39,0,3
38905,65,5,11,15,2,12,0,4,1,5,0,4,39,0,6
38988,37,4,11,15,4,5,3,4,1,5,0,3,39,0,3
39004,53,2,12,5,2,4,0,4,1,5,0,4,39,1,5
39034,60,2,11,15,6,4,4,4,0,5,0,4,39,0,6
39049,52,5,11,15,2,12,0,4,1,5,0,5,5,0,5
39082,40,4,12,5,2,10,0,2,1,11,0,4,39,1,4
39098,17,4,6,11,4,12,3,4,0,5,0,1,39,0,1
39108,43,4,11,15,2,7,0,4,1,5,0,4,39,1,4
39112,22,4,11,15,4,8,1,4,0,5,0,5,39,0,2
39128,44,2,15,1,2,6,0,2,1,5,0,4,39,0,4
39172,20,4,5,10,4,7,3,4,1,5,0,4,26,0,2
39206,44,5,15,1,2,4,0,4,1,5,0,6,39,0,4
39219,27,4,9,4,4,12,1,4,1,5,2,5,39,0,2
39242,67,4,12,5,2,10,0,4,1,5,3,4,39,0,6
39254,46,5,11,15,0,8,1,4,0,5,0,6,39,0,4
39256,51,4,0,12,6,8,1,4,0,5,0,4,39,0,5
39268,41,4,9,4,3,4,1,4,0,0,0,6,39,1,4
39276,17,4,1,13,4,8,3,4,1,5,0,1,33,0,1
39303,54,4,12,5,2,10,0,4,1,5,0,4,39,0,5
39305,38,5,11,15,0,4,4,4,1,5,0,4,39,0,3
39310,56,4,15,1,0,12,1,4,1,0,0,6,39,1,5
39311,28,4,11,15,0,3,4,4,1,5,0,4,0,0,2
39340,44,4,11,15,4,6,1,2,1,5,0,3,39,0,4
39362,28,4,4,9,4,3,1,4,1,5,0,4,17,0,2
39382,76,2,0,12,0,14,1,2,1,5,0,2,39,0,7
39403,55,4,11,15,0,12,4,4,0,5,0,4,39,0,5
39440,32,4,1,13,2,14,0,4,1,13,0,6,39,1,3
39511,41,2,9,4,2,10,0,4,1,13,0,4,39,1,4
39515,81,6,5,10,2,5,0,4,1,5,0,2,39,0,8
39530,19,4,15,1,4,8,3,4,0,5,0,2,39,0,1
39640,26,4,11,15,4,6,4,4,1,5,0,4,39,0,2
39647,24,6,6,11,2,3,0,4,1,5,0,4,39,0,2
39664,47,4,15,1,0,4,1,4,0,5,0,4,39,0,4
39682,52,4,9,4,2,10,0,4,1,5,0,5,39,1,5
39685,40,4,12,5,0,4,4,4,0,5,0,3,39,0,4
39705,57,0,9,4,2,0,0,4,1,5,0,4,39,1,5
39757,58,6,0,12,5,12,2,3,1,5,0,4,5,0,5
39831,24,4,9,4,4,14,3,4,1,5,0,2,39,0,2
39853,71,5,1,13,0,7,4,2,1,5,0,4,39,0,7
39872,37,4,11,15,0,7,1,4,0,5,0,4,39,0,3
39875,32,4,11,15,2,3,0,4,1,5,0,6,39,0,3
39885,60,4,9,4,0,4,4,4,0,5,0,4,39,1,6
39891,39,4,7,3,2,3,0,4,1,5,0,4,39,1,3
39933,21,4,11,15,4,1,3,4,1,5,0,4,39,0,2
39938,64,6,14,6,0,10,1,4,1,5,3,6,39,1,6
39941,61,6,0,12,6,3,2,4,1,5,0,1,26,0,6
39950,90,4,7,3,4,4,1,4,1,12,0,4,39,1,9
39957,43,2,15,1,2,3,0,2,1,5,0,4,39,1,4
39961,38,0,15,1,2,0,5,4,0,5,0,4,39,0,3
40021,37,4,13,0,2,5,0,4,1,5,0,4,26,0,3
40070,62,0,15,1,2,0,0,4,1,5,0,4,39,0,6
40095,39,4,5,10,5,8,2,4,1,5,0,4,8,0,3
40142,30,4,12,5,2,10,0,4,1,5,0,4,39,1,3
40154,37,4,11,15,4,3,1,2,0,5,0,4,39,0,3
40158,48,2,11,15,2,3,0,4,1,5,0,4,39,0,4
40199,37,4,5,10,0,12,4,4,0,5,0,4,39,0,3
40206,36,4,11,15,0,7,4,4,0,5,0,3,39,0,3
40221,21,4,8,2,4,3,1,3,1,5,0,4,39,0,2
40242,19,4,15,1,4,13,3,4,1,5,0,2,39,0,1
40261,41,4,7,3,2,12,0,4,1,5,0,4,39,1,4
40289,36,4,11,15,5,3,1,4,1,5,0,4,39,0,3
40292,26,4,11,15,4,1,1,4,0,5,0,4,39,0,2
40311,43,0,11,15,6,0,3,2,1,5,0,4,39,0,4
40351,49,2,11,15,5,8,1,4,1,5,0,4,39,0,4
40401,65,4,11,15,2,14,0,4,1,5,3,4,39,1,6
40451,29,4,11,15,2,1,0,4,1,5,0,4,39,1,2
40494,25,4,11,15,4,6,1,4,1,5,0,4,39,0,2
40517,48,2,11,15,5,14,4,4,0,5,0,2,39,0,4
40531,22,4,15,1,4,10,4,4,0,5,0,3,39,0,2
40550,47,5,9,4,0,12,1,4,0,5,0,4,39,0,4
40563,21,0,15,1,4,0,3,4,1,5,0,4,39,0,2
40605,48,4,9,4,2,4,0,4,1,5,2,7,39,1,4
40636,34,4,11,15,3,8,1,4,0,5,0,3,8,0,3
40653,35,4,11,15,4,3,1,4,1,5,0,5,39,0,3
40676,18,4,1,13,4,3,3,4,1,5,0,4,39,0,1
40702,50,4,9,4,2,10,0,4,1,5,0,4,39,1,5
40711,40,4,15,1,2,4,5,4,0,5,0,4,39,1,4
40714,44,4,11,15,4,8,4,4,1,5,0,2,32,0,4
40720,49,4,9,4,2,4,0,4,1,5,0,4,39,1,4
40731,59,2,11,15,2,11,0,4,1,5,0,4,39,1,5
40763,65,5,9,4,4,4,1,4,1,5,0,4,39,0,6
40766,36,6,15,1,2,12,0,4,1,5,0,5,39,1,3
40796,34,4,11,15,2,7,0,4,1,5,0,4,39,1,3
40808,50,4,11,15,2,3,0,4,1,5,0,4,39,1,5
40825,48,0,11,15,2,0,0,4,1,5,0,2,39,0,4
40842,32,4,1,13,2,3,0,4,1,5,0,6,39,0,3
40851,38,4,1,13,2,3,0,4,1,5,0,4,26,0,3
40864,21,4,11,15,0,7,1,4,0,5,0,4,39,0,2
40873,22,0,15,1,4,0,1,4,1,5,0,4,39,0,2
40888,31,7,9,4,4,1,4,2,0,5,0,4,39,0,3
40894,35,2,15,1,2,10,0,2,1,5,0,4,39,0,3
40906,69,6,11,15,2,3,0,4,1,9,0,3,11,0,6
40928,29,4,12,5,4,4,1,4,0,5,0,5,39,1,2
40971,43,4,7,3,2,4,0,4,1,5,3,4,39,0,4
41007,20,4,11,15,4,13,3,4,0,5,0,3,39,0,2
41016,21,4,11,15,2,1,5,4,0,5,0,4,39,1,2
41024,53,2,7,3,2,13,0,4,1,5,0,4,39,1,5
41035,41,6,14,6,2,10,0,4,1,5,0,4,39,1,4
41051,41,2,12,5,2,10,0,4,1,5,0,5,39,1,4
41084,28,4,15,1,4,1,3,2,0,5,0,4,39,0,2
41094,36,4,11,15,2,3,0,4,1,5,0,4,39,0,3
41154,33,4,11,15,2,7,0,4,1,5,0,4,39,0,3
41159,17,4,1,13,4,8,3,4,0,5,0,1,39,0,1
41164,42,4,6,11,4,7,2,4,0,5,0,4,26,0,4
41210,45,6,11,15,2,4,0,4,1,5,0,4,39,0,4
41213,73,6,5,10,4,1,1,4,0,5,0,9,39,0,7
41234,51,4,12,5,0,8,1,2,0,5,0,1,39,1,5
41262,52,4,15,1,4,1,1,2,0,5,3,3,39,0,5
41268,41,4,11,15,4,8,1,4,0,5,0,4,39,0,4
41294,28,4,11,15,2,7,0,4,1,5,0,4,39,0,2
41299,27,0,15,1,0,0,3,4,1,5,0,2,8,0,2
41326,35,7,11,15,0,3,3,4,1,5,0,4,39,0,3
41351,50,4,12,5,2,12,0,4,1,5,0,5,39,1,5
41364,48,4,11,15,2,12,0,4,1,5,0,4,39,0,4
41388,37,4,11,15,0,5,3,4,1,5,0,6,39,0,3
41423,29,4,11,15,4,6,1,4,1,5,0,3,39,0,2
41486,28,4,9,4,2,12,0,4,1,5,0,4,39,1,2
41507,64,4,11,15,6,3,1,4,0,5,0,4,39,0,6
41518,90,4,11,15,2,3,0,1,1,5,0,4,35,0,9
41549,22,4,9,4,4,1,3,4,1,5,0,4,39,0,2
41556,40,4,9,4,2,4,0,4,1,5,0,4,39,1,4
41621,56,1,11,15,0,10,1,4,1,5,0,4,39,0,5
41625,29,0,11,15,4,0,1,2,1,5,0,4,39,0,2
41657,29,4,8,2,4,6,3,4,1,5,0,4,39,0,2
41667,54,4,11,15,2,14,0,4,1,13,0,6,39,1,5
41679,25,4,11,15,4,8,4,4,0,5,0,5,39,0,2
41739,19,4,11,15,0,13,4,4,0,5,0,5,39,0,1
41747,64,0,11,15,0,0,1,4,0,5,0,2,39,0,6
41758,29,4,7,3,0,4,4,4,0,5,0,3,39,0,2
41762,41,6,15,1,6,5,4,4,1,5,0,4,39,0,4
41809,40,4,11,15,2,7,0,2,1,5,0,4,14,0,4
41820,21,4,11,15,4,1,3,4,0,5,0,4,26,0,2
41829,40,4,11,15,4,14,3,2,1,5,2,4,39,0,4
41875,44,4,9,4,2,10,0,4,1,4,0,4,0,1,4
41887,20,7,15,1,4,14,3,4,1,5,0,3,39,0,2
41944,24,4,11,15,4,14,3,4,1,5,0,4,39,0,2
41957,40,4,11,15,2,5,0,4,1,4,0,7,39,1,4
41972,36,1,9,4,2,10,0,4,1,5,0,4,39,1,3
41997,59,4,11,15,2,14,0,2,1,5,0,4,39,1,5
42024,37,2,11,15,2,11,0,4,1,5,0,4,39,1,3
42029,26,0,15,1,4,0,1,4,0,5,0,3,39,0,2
42053,27,4,3,8,3,9,1,4,0,5,0,4,26,0,2
42088,51,2,7,3,4,1,1,4,1,5,0,3,5,0,5
42089,61,4,9,4,4,10,3,4,1,5,0,4,39,0,6
42094,20,4,15,1,2,6,0,2,1,5,0,4,39,0,2
42105,67,4,11,15,6,12,1,4,0,5,0,4,39,0,6
42114,52,4,11,15,0,12,1,4,0,5,0,5,39,0,5
42115,54,4,11,15,6,8,4,1,0,5,0,4,30,0,5
42126,25,7,9,4,2,8,5,4,0,5,0,4,39,0,2
42132,32,4,8,2,2,12,0,4,1,5,0,4,39,0,3
42137,43,6,9,4,2,5,0,4,1,5,3,5,39,0,4
42147,20,4,11,15,4,8,3,4,0,5,0,4,39,0,2
42179,53,4,11,15,5,7,1,2,0,5,0,4,39,0,5
42185,40,4,11,15,5,1,4,2,0,5,0,4,23,0,4
42189,23,4,9,4,4,10,1,4,1,5,0,3,39,0,2
42265,31,4,3,8,2,7,0,4,1,5,3,4,26,0,3
42362,17,4,1,13,4,12,3,4,0,5,0,2,39,0,1
42371,27,4,11,15,2,6,0,4,1,5,0,5,39,0,2
42409,62,4,9,4,2,10,0,4,1,5,0,4,0,1,6
42421,23,4,11,15,4,7,1,4,1,5,0,4,39,0,2
42426,40,6,14,6,2,10,0,4,1,5,0,6,39,1,4
42427,33,4,11,15,2,1,0,2,1,5,0,4,39,0,3
42497,24,4,9,4,4,12,3,2,0,5,0,4,39,0,2
42508,41,4,15,1,2,3,0,4,1,9,0,4,39,0,4
42537,19,0,15,1,4,0,3,4,1,5,0,4,39,0,1
42590,22,4,15,1,4,8,1,4,0,5,0,2,39,0,2
42593,33,4,9,4,4,3,4,4,0,5,0,4,27,0,3
42617,38,4,11,15,5,7,4,4,0,5,0,4,39,0,3
42619,45,4,9,4,2,1,0,4,1,13,0,5,39,1,4
42636,20,0,15,1,4,0,3,4,1,5,0,0,39,0,2
42645,38,4,11,15,2,14,0,4,1,5,0,4,39,0,3
42696,41,4,3,8,2,7,0,4,1,5,0,4,26,0,4
42717,53,4,9,4,2,12,0,4,1,5,0,4,39,1,5
42765,46,4,11,15,2,3,0,2,1,5,0,3,39,0,4
42789,42,4,8,2,2,3,0,4,1,5,0,4,39,1,4
42798,19,4,5,10,4,7,2,4,1,5,0,4,39,0,1
42811,33,4,11,15,0,3,2,4,1,5,0,4,39,0,3
42829,50,4,9,4,2,12,0,4,1,5,0,4,39,0,5
42836,17,4,0,12,4,8,3,2,1,5,0,1,39,0,1
42844,67,4,15,1,6,12,1,4,1,5,0,1,39,0,6
42853,46,4,9,4,6,4,4,4,0,5,0,2,39,0,4
42864,27,4,15,1,4,13,3,4,1,5,0,4,8,0,2
42873,43,4,9,4,2,4,0,4,1,1,0,5,39,1,4
42877,44,4,11,15,2,10,0,4,1,5,0,4,39,0,4
42895,55,4,4,9,2,8,0,4,1,5,0,4,39,0,5
42916,53,1,7,3,2,1,5,2,0,5,0,4,39,1,5
42934,54,4,15,1,6,12,4,4,0,5,0,4,39,0,5
42938,20,4,15,1,4,12,1,4,1,5,0,5,39,0,2
43025,51,2,15,1,0,11,4,2,0,5,0,4,39,0,5
43032,62,1,15,1,4,10,1,4,1,5,0,4,39,1,6
43127,38,2,15,1,2,5,0,4,1,5,0,4,39,0,3
43129,51,6,9,4,2,12,0,2,1,5,0,5,39,0,5
43195,37,4,11,15,2,3,0,4,1,5,0,4,39,0,3
43199,20,4,1,13,4,3,1,4,1,5,0,4,39,0,2
43211,33,4,9,4,2,10,0,4,1,13,0,4,39,1,3
43212,60,4,5,10,2,12,0,4,1,5,0,5,39,0,6
43217,30,4,0,12,0,14,3,4,1,5,0,4,39,0,3
43221,37,4,11,15,0,7,3,4,0,5,0,4,39,0,3
43241,24,2,15,1,4,1,1,2,0,5,0,4,39,0,2
43263,42,2,7,3,2,4,0,4,1,5,2,4,39,0,4
43285,42,4,9,4,0,10,4,4,1,13,0,4,39,1,4
43306,42,5,9,4,2,12,0,4,1,5,0,5,39,0,4
43338,36,2,9,4,2,11,0,4,1,5,2,4,39,1,3
43382,35,7,7,3,2,10,0,4,1,5,0,6,39,0,3
43390,27,4,15,1,4,1,1,4,1,5,0,4,39,0,2
43406,23,4,15,1,4,12,1,4,1,5,0,3,39,0,2
43435,22,4,11,15,4,8,3,4,1,5,3,4,39,0,2
43447,46,4,15,1,4,4,1,4,0,5,0,4,39,0,4
43524,54,4,15,1,0,1,1,4,0,5,0,3,39,0,5
43536,42,5,14,6,4,4,1,4,1,5,0,1,39,0,4
43570,49,6,9,4,2,12,0,4,1,5,2,6,39,1,4
43581,22,4,9,4,2,10,5,4,0,5,0,4,39,0,2
43612,30,4,1,13,2,14,0,4,1,5,0,5,39,0,3
43614,27,4,9,4,2,4,0,4,1,5,0,4,39,0,2
43631,52,4,15,1,5,3,2,1,1,5,0,4,30,0,5
43638,23,4,1,13,4,14,1,4,1,5,0,4,33,0,2
43665,58,4,15,1,2,8,0,4,1,5,0,4,0,0,5
43667,39,4,14,6,2,10,0,4,1,1,0,6,39,1,3
43694,21,4,15,1,4,10,3,4,0,5,0,2,39,0,2
43707,32,4,15,1,4,12,1,4,0,5,0,4,39,0,3
43715,23,4,15,1,2,1,5,4,0,5,0,4,39,0,2
43719,39,4,11,15,2,6,0,4,1,5,0,7,39,0,3
43746,34,4,11,15,4,5,1,4,1,5,0,4,39,0,3
43753,67,4,11,15,0,12,1,4,0,5,0,2,39,0,6
43769,36,4,9,4,2,4,0,2,1,5,0,4,39,1,3
43802,33,4,11,15,2,8,0,4,1,5,2,5,39,0,3
43836,31,4,11,15,4,3,2,4,1,5,0,5,39,0,3
43838,36,4,12,5,0,4,1,4,1,5,0,5,12,1,3
43846,42,4,12,5,2,1,0,4,1,5,0,4,39,1,4
43856,38,4,11,15,2,7,0,2,1,5,2,4,14,0,3
43893,26,4,11,15,2,14,0,4,1,5,0,5,39,1,2
43933,65,4,12,5,4,10,1,4,1,5,0,6,39,0,6
43935,18,4,11,15,4,14,3,4,1,5,0,1,39,0,1
43946,39,7,15,1,4,10,1,2,0,5,2,4,39,0,3
43982,21,4,11,15,4,6,2,4,1,5,0,4,26,0,2
43984,38,6,11,15,2,12,0,4,1,5,0,4,39,0,3
43997,38,2,12,5,5,10,4,4,0,5,0,4,39,0,3
44006,22,4,15,1,4,10,1,4,0,5,0,4,39,0,2
44015,20,4,4,9,4,3,2,4,1,5,0,4,26,0,2
44041,31,4,9,4,4,12,1,4,1,5,0,4,39,0,3
44044,27,4,11,15,0,1,4,4,0,5,0,3,39,0,2
44074,35,2,9,4,2,11,0,4,1,5,0,4,39,0,3
44090,26,4,11,15,4,1,3,2,1,5,0,4,39,0,2
44117,42,4,12,5,2,4,0,4,1,5,0,4,39,1,4
44131,21,4,11,15,4,3,3,4,1,5,0,4,39,0,2
44158,34,5,7,3,0,8,4,4,1,5,0,4,39,0,3
44169,35,6,11,15,2,5,0,4,1,5,0,4,26,0,3
44179,23,4,15,1,4,6,3,4,1,5,0,4,39,0,2
44183,47,4,9,4,4,4,1,4,1,5,0,4,39,0,4
44210,27,6,9,4,4,10,1,1,0,5,0,3,39,0,2
44221,31,2,9,4,4,10,3,4,0,12,0,4,39,0,3
44224,49,4,11,15,2,3,0,4,1,5,0,4,39,0,4
44254,48,6,2,14,6,12,4,1,0,5,0,4,35,0,4
44293,37,4,1,13,2,3,0,4,1,5,0,4,39,0,3
44309,46,5,12,5,2,4,0,4,1,5,0,6,39,1,4
44332,26,4,1,13,4,12,1,4,1,5,0,4,39,0,2
44371,80,4,9,4,2,4,0,4,1,15,0,4,39,1,8
44421,18,4,1,13,4,12,3,4,0,5,0,2,39,0,1
44457,75,7,15,1,6,1,1,4,0,5,0,1,39,0,7
44459,26,4,8,2,2,14,0,4,1,8,0,4,39,0,2
44473,18,0,15,1,4,0,2,4,1,5,0,4,39,0,1
44572,35,6,3,8,2,4,0,4,1,10,0,6,26,0,3
44584,46,4,11,15,2,12,0,4,1,5,0,4,39,0,4
44588,35,4,6,11,2,4,5,4,0,5,0,4,39,0,3
44597,58,0,5,10,2,0,0,2,1,5,0,3,39,0,5
44611,44,4,7,3,6,1,4,4,0,5,0,4,39,0,4
44634,51,6,9,4,0,12,4,4,0,5,0,4,39,0,5
44681,25,4,8,2,4,12,1,4,1,5,0,6,2,1,2
44691,41,2,11,15,0,11,4,2,0,5,0,4,39,1,4
44700,39,4,11,15,2,7,0,4,1,5,0,4,39,1,3
44772,32,7,8,2,0,4,1,4,0,5,0,4,39,0,3
44781,49,6,9,4,2,12,0,4,1,5,0,6,39,1,4
44800,23,4,9,4,4,3,1,4,1,5,0,3,39,0,2
44802,43,4,9,4,2,4,0,2,1,5,2,4,39,1,4
44804,43,2,15,1,2,11,0,4,1,5,0,4,39,0,4
44810,25,4,2,14,2,8,0,2,1,9,0,4,39,0,2
44818,66,6,9,4,2,3,0,4,1,8,0,4,11,0,6
44819,32,1,15,1,0,1,4,4,1,5,0,4,26,0,3
44837,41,4,11,15,4,3,4,4,1,5,0,4,26,0,4
44841,17,0,0,12,4,0,3,4,1,5,0,4,39,0,1
44863,23,4,11,15,4,14,3,4,1,5,0,4,39,0,2
44872,58,2,12,5,2,10,0,2,1,13,0,4,39,1,5
44897,46,4,15,1,0,4,1,4,1,5,0,5,39,0,4
44907,21,0,15,1,4,0,3,4,0,5,0,1,39,0,2
44945,32,4,9,4,4,7,1,4,1,5,0,4,39,0,3
44959,20,4,15,1,4,14,3,4,1,5,0,2,39,0,2
44974,53,4,2,14,2,14,0,4,1,11,0,4,39,0,5
44977,23,4,9,4,4,1,3,2,0,5,0,3,39,0,2
44979,56,6,15,1,2,8,0,4,1,5,0,4,39,0,5
44993,20,4,0,12,4,12,1,4,0,5,0,3,26,0,2
45005,36,4,5,10,2,6,0,4,1,5,0,4,8,0,3
45006,67,6,12,5,0,12,1,3,1,5,0,4,39,0,6
45023,39,4,15,1,0,3,4,2,1,5,0,2,39,0,3
45032,52,2,12,5,2,10,0,4,1,5,0,4,39,1,5
45037,67,4,11,15,0,1,1,4,0,5,0,1,39,0,6
45171,62,4,9,4,2,12,0,4,1,5,0,4,39,0,6
45196,43,4,1,13,0,5,1,4,1,5,0,8,39,0,4
45209,24,4,15,1,4,12,1,4,1,5,0,4,39,0,2
45228,70,5,9,4,2,12,0,4,1,5,0,1,39,0,7
45239,19,4,15,1,4,10,1,4,0,5,0,2,39,0,1
45291,45,4,0,12,2,1,0,2,1,5,0,4,39,0,4
45319,29,4,15,1,4,1,1,4,0,5,0,4,39,0,2
45351,28,2,12,5,2,4,5,4,0,5,2,4,39,1,2
45377,70,5,9,4,2,4,0,4,1,5,0,4,39,0,7
45399,26,6,9,4,4,10,3,4,1,5,0,3,39,0,2
45415,27,4,11,15,4,8,3,4,1,5,0,2,39,0,2
45420,48,4,0,12,2,14,0,2,1,5,0,4,39,0,4
45438,21,4,8,2,4,12,3,4,0,5,0,4,39,0,2
45444,61,2,11,15,2,11,0,2,1,5,0,2,0,0,6
45503,21,4,15,1,4,1,3,4,0,5,0,2,39,0,2
45506,55,2,15,1,0,1,1,2,0,5,0,5,39,1,5
45522,45,4,8,2,2,3,0,4,1,5,0,4,39,1,4
45536,18,4,11,15,4,12,3,4,1,5,0,4,39,0,1
45548,55,4,11,15,0,4,1,4,0,5,0,4,39,0,5
45589,20,4,6,11,4,6,3,4,1,5,0,4,39,0,2
45599,40,6,5,10,2,5,0,4,1,5,0,7,39,0,4
45605,65,0,15,1,2,0,0,4,1,8,0,0,39,0,6
45612,25,4,11,15,4,12,1,4,0,5,0,3,39,0,2
45642,39,2,7,3,2,3,0,4,1,5,0,4,39,1,3
45649,61,5,14,6,0,10,1,4,1,5,0,3,39,0,6
45659,42,2,7,3,2,1,5,4,0,5,0,3,33,1,4
45682,45,4,12,5,2,13,0,4,1,5,0,5,39,1,4
45718,44,4,7,3,2,12,0,4,1,5,0,4,39,1,4
45744,54,4,9,4,0,10,1,4,0,5,0,3,39,0,5
45762,30,2,15,1,5,1,4,2,0,5,0,4,39,0,3
45771,24,4,11,15,2,12,0,4,1,5,0,2,22,0,2
45802,49,4,12,5,2,10,0,4,1,5,0,4,39,1,4
45804,38,4,4,9,2,7,0,4,1,5,0,4,26,0,3
45929,58,4,5,10,0,7,4,4,0,5,0,4,39,0,5
45943,52,5,9,4,2,12,0,4,1,5,0,6,39,1,5
45958,61,4,11,15,0,13,1,4,0,5,0,4,39,0,6
45982,22,4,15,1,4,12,3,4,0,5,0,2,39,0,2
45995,41,4,9,4,4,4,3,4,1,5,0,4,39,0,4
46026,25,4,1,13,0,7,1,4,1,5,0,4,39,0,2
46044,42,6,11,15,3,3,1,4,0,5,0,4,39,0,4
46049,58,4,11,15,5,8,1,4,0,8,0,4,39,0,5
46055,28,4,15,1,2,1,0,4,1,5,0,4,39,0,2
46077,40,4,7,3,2,11,0,4,1,5,0,6,39,0,4
46083,24,4,15,1,4,11,3,4,1,5,0,2,0,0,2
46110,36,4,15,1,2,3,0,4,1,5,0,4,39,1,3
46179,53,2,11,15,4,8,1,2,1,5,0,4,39,0,5
46218,48,4,6,11,2,3,0,4,1,5,0,4,39,0,4
46240,48,2,11,15,2,8,0,2,1,5,0,4,39,0,4
46264,42,4,9,4,2,12,0,4,1,1,0,5,39,1,4
46286,53,4,9,4,0,12,1,4,0,5,0,4,39,0,5
46313,38,0,11,15,2,0,5,4,0,5,0,0,39,0,3
46346,31,4,15,1,4,1,1,4,0,5,0,5,39,0,3
